CustomerName: Niklas Kulmala, AccountNumber: 2, TransactionId: 810, Amount20236.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Michelle Larsen, AccountNumber: 5428, TransactionId: 51602, Amount15552.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Michelle Larsen, AccountNumber: 5428, TransactionId: 52241, Amount22584.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Michelle Larsen, AccountNumber: 5428, TransactionId: 56518, Amount43618.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Michelle Larsen, AccountNumber: 5428, TransactionId: 59767, Amount23149.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Michelle Larsen, AccountNumber: 5428, TransactionId: 66538, Amount28275.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Michelle Larsen, AccountNumber: 5428, TransactionId: 67385, Amount40350.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Michelle Larsen, AccountNumber: 5428, TransactionId: 98274, Amount34617.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Michelle Larsen, AccountNumber: 5428, TransactionId: 98644, Amount26512.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Michelle Larsen, AccountNumber: 5428, TransactionId: 98797, Amount37073.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 1798, Amount42472.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 3485, Amount31779.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 3984, Amount24516.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 4343, Amount17652.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 6464, Amount37371.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 6829, Amount32964.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 7991, Amount27616.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 8847, Amount30063.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 9204, Amount30607.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 9243, Amount11334.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 10709, Amount20208.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 12900, Amount44983.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 13122, Amount301.30,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 25405, Amount37050.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Therese Berglund, AccountNumber: 5740, TransactionId: 46499, Amount26254.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Møller, AccountNumber: 5868, TransactionId: 1048, Amount29849.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Møller, AccountNumber: 5868, TransactionId: 1093, Amount10.80,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Møller, AccountNumber: 5868, TransactionId: 6443, Amount37122.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Møller, AccountNumber: 5868, TransactionId: 6926, Amount26005.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Møller, AccountNumber: 5868, TransactionId: 7064, Amount234.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Møller, AccountNumber: 5868, TransactionId: 9294, Amount47601.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Møller, AccountNumber: 5868, TransactionId: 12493, Amount32814.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Møller, AccountNumber: 5868, TransactionId: 26066, Amount22500.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Møller, AccountNumber: 5868, TransactionId: 68526, Amount57.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emile Møller, AccountNumber: 5868, TransactionId: 68345, Amount29060.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 991, Amount23851.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 1005, Amount21847.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 1022, Amount15436.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 2210, Amount47148.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 2778, Amount27555.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 3032, Amount20832.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 4424, Amount36127.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 4461, Amount10698.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 5349, Amount42922.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 8148, Amount30157.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 12348, Amount19242.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 15014, Amount36708.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 18332, Amount17428.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 18544, Amount5759.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 18743, Amount29528.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 20260, Amount17477.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 20312, Amount47757.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 21142, Amount19803.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 25346, Amount43841.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 40639, Amount15843.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 53095, Amount43114.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 66840, Amount48998.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 81836, Amount20844.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 90390, Amount16208.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Tilde Holst, AccountNumber: 6034, TransactionId: 97538, Amount43908.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 2528, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 4012, Amount33098.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 6050, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 8631, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 11761, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 15360, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 19481, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 24273, Amount33098.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 31075, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 39076, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 44804, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 51194, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 57898, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 65301, Amount33098.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 72979, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 80442, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 88107, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Eliasson, AccountNumber: 6040, TransactionId: 96036, Amount22065.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Einar Nyman, AccountNumber: 6118, TransactionId: 44036, Amount42157.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Einar Nyman, AccountNumber: 6118, TransactionId: 57593, Amount33707.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Einar Nyman, AccountNumber: 6118, TransactionId: 59343, Amount28461.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Einar Nyman, AccountNumber: 6118, TransactionId: 67510, Amount46357.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Einar Nyman, AccountNumber: 6118, TransactionId: 67597, Amount16495.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Einar Nyman, AccountNumber: 6118, TransactionId: 67957, Amount47433.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Einar Nyman, AccountNumber: 6118, TransactionId: 68511, Amount359.90,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Einar Nyman, AccountNumber: 6118, TransactionId: 68260, Amount368.50,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Einar Nyman, AccountNumber: 6118, TransactionId: 82611, Amount27967.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Einar Nyman, AccountNumber: 6118, TransactionId: 82612, Amount7351.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Einar Nyman, AccountNumber: 6118, TransactionId: 94668, Amount34448.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hanna Åkesson, AccountNumber: 6636, TransactionId: 37808, Amount22323.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hanna Åkesson, AccountNumber: 6636, TransactionId: 40302, Amount31600.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hanna Åkesson, AccountNumber: 6636, TransactionId: 40378, Amount49306.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hanna Åkesson, AccountNumber: 6636, TransactionId: 53206, Amount25400.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hanna Åkesson, AccountNumber: 6636, TransactionId: 65972, Amount31557.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hanna Åkesson, AccountNumber: 6636, TransactionId: 67412, Amount28331.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hanna Åkesson, AccountNumber: 6636, TransactionId: 67844, Amount42106.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hanna Åkesson, AccountNumber: 6636, TransactionId: 70963, Amount35640.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alex Håkansson, AccountNumber: 6806, TransactionId: 23837, Amount36434.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alex Håkansson, AccountNumber: 6806, TransactionId: 30426, Amount24289.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alex Håkansson, AccountNumber: 6806, TransactionId: 38646, Amount24289.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alex Håkansson, AccountNumber: 6806, TransactionId: 44326, Amount24289.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alex Håkansson, AccountNumber: 6806, TransactionId: 50662, Amount24289.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alex Håkansson, AccountNumber: 6806, TransactionId: 57340, Amount24289.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alex Håkansson, AccountNumber: 6806, TransactionId: 64671, Amount36434.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alex Håkansson, AccountNumber: 6806, TransactionId: 72412, Amount24289.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alex Håkansson, AccountNumber: 6806, TransactionId: 79852, Amount24289.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alex Håkansson, AccountNumber: 6806, TransactionId: 87467, Amount24289.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alex Håkansson, AccountNumber: 6806, TransactionId: 95400, Amount24289.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 1825, Amount28163.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 2972, Amount49018.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 4325, Amount22897.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 4628, Amount48269.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 22692, Amount19777.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 22876, Amount49455.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 24066, Amount31032.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 26398, Amount43606.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 26732, Amount367.70,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 46122, Amount38329.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 57625, Amount34954.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 67356, Amount41074.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 67608, Amount20928.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 67969, Amount24728.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 68523, Amount139.70,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 78230, Amount19022.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andi Jönsson, AccountNumber: 6897, TransactionId: 95399, Amount42846.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 8959, Amount22799.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 12139, Amount22799.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 15796, Amount22799.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 19974, Amount22799.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 24905, Amount34198.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 32052, Amount22799.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 39757, Amount22799.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 45533, Amount22799.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 51974, Amount22799.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 58734, Amount22799.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 66240, Amount34198.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 73869, Amount22799.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 81366, Amount22799.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 89074, Amount22799.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nathalie Karim, AccountNumber: 7485, TransactionId: 97023, Amount22799.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Simon Kristoffersen, AccountNumber: 7607, TransactionId: 25164, Amount22267.50,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Simon Kristoffersen, AccountNumber: 7607, TransactionId: 66585, Amount22267.50,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 14495, Amount39553.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 16668, Amount23302.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 17904, Amount150.80,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 18328, Amount38260.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 33874, Amount33985.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 39599, Amount42017.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 57003, Amount46888.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 57280, Amount19926.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 59986, Amount36099.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 60125, Amount20385.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 67143, Amount28501.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 67241, Amount7099.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 67425, Amount17166.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 67675, Amount44211.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 67946, Amount47876.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 70299, Amount256.70,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 71052, Amount37847.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 82743, Amount36909.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 89561, Amount17747.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 89637, Amount13971.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 90388, Amount18381.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 93918, Amount30069.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 95326, Amount17050.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 98603, Amount15625.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Ruutu, AccountNumber: 7769, TransactionId: 98689, Amount16496.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lind, AccountNumber: 7844, TransactionId: 22984, Amount47906.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lind, AccountNumber: 7844, TransactionId: 29128, Amount31937.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lind, AccountNumber: 7844, TransactionId: 37746, Amount31937.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lind, AccountNumber: 7844, TransactionId: 43362, Amount31937.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lind, AccountNumber: 7844, TransactionId: 49645, Amount31937.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lind, AccountNumber: 7844, TransactionId: 56262, Amount31937.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lind, AccountNumber: 7844, TransactionId: 63440, Amount47906.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lind, AccountNumber: 7844, TransactionId: 71266, Amount31937.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lind, AccountNumber: 7844, TransactionId: 78669, Amount31937.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lind, AccountNumber: 7844, TransactionId: 86259, Amount31937.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Adam Lind, AccountNumber: 7844, TransactionId: 94139, Amount31937.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Helenius, AccountNumber: 8051, TransactionId: 617, Amount26040.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Helenius, AccountNumber: 8051, TransactionId: 1311, Amount26040.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Helenius, AccountNumber: 8051, TransactionId: 2250, Amount26040.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Helenius, AccountNumber: 8051, TransactionId: 3599, Amount39060.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Helenius, AccountNumber: 8051, TransactionId: 5497, Amount26040.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Leevi Helenius, AccountNumber: 8051, TransactionId: 7954, Amount26040.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
